,chainId,sourceStage,destinationStage
5785,26,Manuf_0018,Manuf_0042
5786,26,Manuf_0019,Manuf_0042
5787,26,Manuf_0020,Manuf_0042
5788,26,Manuf_0021,Manuf_0055
5789,26,Manuf_0022,Manuf_0055
5790,26,Manuf_0023,Manuf_0055
5791,26,Manuf_0024,Manuf_0055
5792,26,Manuf_0025,Manuf_0055
5793,26,Manuf_0026,Manuf_0056
5794,26,Manuf_0027,Manuf_0056
5795,26,Manuf_0028,Manuf_0056
5796,26,Manuf_0029,Manuf_0057
5797,26,Manuf_0030,Manuf_0057
5798,26,Manuf_0030,Retail_0002
5799,26,Manuf_0031,Manuf_0058
5800,26,Manuf_0032,Manuf_0058
5801,26,Manuf_0033,Manuf_0058
5802,26,Manuf_0033,Manuf_0061
5803,26,Manuf_0034,Manuf_0058
5804,26,Manuf_0034,Manuf_0061
5805,26,Manuf_0035,Manuf_0058
5806,26,Manuf_0035,Manuf_0061
5807,26,Manuf_0036,Manuf_0058
5808,26,Manuf_0036,Manuf_0061
5809,26,Manuf_0037,Manuf_0058
5810,26,Manuf_0037,Manuf_0061
5811,26,Manuf_0038,Manuf_0058
5812,26,Manuf_0038,Manuf_0061
5813,26,Manuf_0039,Manuf_0058
5814,26,Manuf_0039,Manuf_0061
5815,26,Manuf_0040,Manuf_0058
5816,26,Manuf_0040,Manuf_0061
5817,26,Manuf_0041,Manuf_0058
5818,26,Manuf_0041,Manuf_0061
5819,26,Manuf_0042,Manuf_0058
5820,26,Manuf_0042,Manuf_0061
5821,26,Manuf_0043,Manuf_0060
5822,26,Manuf_0044,Manuf_0060
5823,26,Manuf_0045,Manuf_0060
5824,26,Manuf_0046,Manuf_0061
5825,26,Manuf_0047,Manuf_0061
5826,26,Manuf_0048,Manuf_0061
5827,26,Manuf_0049,Manuf_0062
5828,26,Manuf_0050,Manuf_0063
5829,26,Manuf_0051,Manuf_0063
5830,26,Manuf_0052,Manuf_0064
5831,26,Manuf_0053,Manuf_0065
5832,26,Manuf_0054,Manuf_0065
5833,26,Manuf_0055,Retail_0001
5834,26,Manuf_0056,Retail_0001
5835,26,Manuf_0057,Retail_0001
5836,26,Manuf_0058,Retail_0001
5837,26,Manuf_0059,Retail_0002
5838,26,Manuf_0060,Retail_0002
5839,26,Manuf_0061,Retail_0002
5840,26,Manuf_0062,Retail_0002
5841,26,Manuf_0063,Retail_0002
5842,26,Manuf_0064,Retail_0002
5843,26,Manuf_0065,Retail_0002
5844,26,Part_0001,Manuf_0001
5845,26,Part_0002,Manuf_0001
5846,26,Part_0003,Manuf_0002
5847,26,Part_0004,Manuf_0003
5848,26,Part_0005,Manuf_0003
5849,26,Part_0006,Manuf_0004
5850,26,Part_0007,Manuf_0004
5851,26,Part_0008,Manuf_0005
5852,26,Part_0009,Manuf_0005
5853,26,Part_0010,Manuf_0006
5854,26,Part_0010,Manuf_0007
5855,26,Part_0011,Manuf_0008
5856,26,Part_0012,Manuf_0009
5857,26,Part_0013,Manuf_0010
5858,26,Part_0014,Manuf_0011
5859,26,Part_0015,Manuf_0012
5860,26,Part_0016,Manuf_0012
5861,26,Part_0017,Manuf_0012
5862,26,Part_0018,Manuf_0013
5863,26,Part_0019,Manuf_0014
5864,26,Part_0020,Manuf_0015
5865,26,Part_0021,Manuf_0015
5866,26,Part_0022,Manuf_0015
5867,26,Part_0023,Manuf_0016
5868,26,Part_0024,Manuf_0017
5869,26,Part_0025,Manuf_0018
5870,26,Part_0026,Manuf_0019
5871,26,Part_0027,Manuf_0020
5872,26,Part_0028,Manuf_0021
5873,26,Part_0029,Manuf_0022
5874,26,Part_0030,Manuf_0023
5875,26,Part_0031,Manuf_0022
5876,26,Part_0031,Manuf_0023
5877,26,Part_0031,Manuf_0024
5878,26,Part_0031,Manuf_0025
5879,26,Part_0032,Manuf_0024
5880,26,Part_0032,Manuf_0025
5881,26,Part_0033,Manuf_0024
5882,26,Part_0033,Manuf_0025
5883,26,Part_0034,Manuf_0025
5884,26,Part_0035,Manuf_0025
5885,26,Part_0036,Manuf_0026
5886,26,Part_0037,Manuf_0027
5887,26,Part_0038,Manuf_0028
5888,26,Part_0038,Manuf_0043
5889,26,Part_0039,Manuf_0030
5890,26,Part_0040,Manuf_0030
5891,26,Part_0041,Manuf_0030
5892,26,Part_0042,Manuf_0030
5893,26,Part_0043,Manuf_0030
5894,26,Part_0044,Manuf_0030
5895,26,Part_0045,Manuf_0029
5896,26,Part_0046,Manuf_0029
5897,26,Part_0046,Manuf_0062
5898,26,Part_0047,Manuf_0029
5899,26,Part_0047,Manuf_0062
5900,26,Part_0048,Manuf_0029
5901,26,Part_0048,Manuf_0062
5902,26,Part_0049,Manuf_0029
5903,26,Part_0049,Manuf_0062
5904,26,Part_0050,Manuf_0029
5905,26,Part_0050,Manuf_0062
5906,26,Part_0051,Manuf_0029
5907,26,Part_0051,Manuf_0062
5908,26,Part_0052,Manuf_0029
5909,26,Part_0052,Manuf_0062
5910,26,Part_0053,Manuf_0029
5911,26,Part_0053,Manuf_0062
5912,26,Part_0054,Manuf_0029
5913,26,Part_0054,Manuf_0062
5914,26,Part_0055,Manuf_0029
5915,26,Part_0055,Manuf_0062
5916,26,Part_0056,Manuf_0029
5917,26,Part_0056,Manuf_0050
5918,26,Part_0056,Manuf_0062
5919,26,Part_0057,Manuf_0029
5920,26,Part_0057,Manuf_0062
5921,26,Part_0058,Manuf_0031
5922,26,Part_0059,Manuf_0031
5923,26,Part_0060,Manuf_0031
5924,26,Part_0061,Manuf_0032
5925,26,Part_0062,Manuf_0032
5926,26,Part_0062,Manuf_0046
5927,26,Part_0063,Manuf_0033
5928,26,Part_0064,Manuf_0034
5929,26,Part_0065,Manuf_0034
5930,26,Part_0066,Manuf_0035
5931,26,Part_0067,Manuf_0036
5932,26,Part_0068,Manuf_0037
5933,26,Part_0069,Manuf_0037
5934,26,Part_0070,Manuf_0037
5935,26,Part_0071,Manuf_0037
5936,26,Part_0072,Manuf_0038
5937,26,Part_0073,Manuf_0039
5938,26,Part_0074,Manuf_0039
5939,26,Part_0075,Manuf_0039
5940,26,Part_0076,Manuf_0040
5941,26,Part_0077,Manuf_0041
5942,26,Part_0078,Manuf_0042
5943,26,Part_0079,Manuf_0042
5944,26,Part_0080,Manuf_0044
5945,26,Part_0081,Manuf_0045
5946,26,Part_0082,Manuf_0046
5947,26,Part_0083,Manuf_0047
5948,26,Part_0084,Manuf_0048
5949,26,Part_0085,Manuf_0048
5950,26,Part_0086,Manuf_0049
5951,26,Part_0087,Manuf_0050
5952,26,Part_0088,Manuf_0050
5953,26,Part_0089,Manuf_0050
5954,26,Part_0090,Manuf_0050
5955,26,Part_0091,Manuf_0050
5956,26,Part_0092,Manuf_0051
5957,26,Part_0093,Manuf_0051
5958,26,Part_0094,Manuf_0052
5959,26,Part_0095,Manuf_0053
5960,26,Part_0096,Manuf_0054
5961,26,Part_0097,Manuf_0055
5962,26,Part_0098,Manuf_0055
5963,26,Part_0099,Manuf_0055
5964,26,Part_0100,Manuf_0055
5965,26,Part_0101,Manuf_0055
5966,26,Part_0102,Manuf_0055
5967,26,Part_0103,Manuf_0055
5968,26,Part_0104,Manuf_0055
5969,26,Part_0105,Manuf_0055
5970,26,Part_0106,Manuf_0055
5971,26,Part_0107,Manuf_0055
5972,26,Part_0108,Manuf_0055
5973,26,Part_0109,Manuf_0055
5974,26,Part_0110,Manuf_0055
5975,26,Part_0111,Manuf_0055
5976,26,Part_0112,Manuf_0055
5977,26,Part_0113,Manuf_0055
5978,26,Part_0114,Manuf_0055
5979,26,Part_0115,Manuf_0055
5980,26,Part_0116,Manuf_0055
5981,26,Part_0117,Manuf_0055
5982,26,Part_0118,Manuf_0055
5983,26,Part_0119,Manuf_0055
5984,26,Part_0120,Manuf_0055
5985,26,Part_0121,Manuf_0055
5986,26,Part_0122,Manuf_0055
5987,26,Part_0123,Manuf_0055
5988,26,Part_0124,Manuf_0055
5989,26,Part_0125,Manuf_0055
5990,26,Part_0126,Manuf_0055
5991,26,Part_0127,Manuf_0055
5992,26,Part_0127,Manuf_0059
5993,26,Part_0128,Manuf_0055
5994,26,Part_0128,Manuf_0059
5995,26,Part_0129,Manuf_0055
5996,26,Part_0129,Manuf_0059
5997,26,Part_0130,Manuf_0055
5998,26,Part_0130,Manuf_0059
5999,26,Part_0131,Manuf_0056
6000,26,Part_0132,Manuf_0056
6001,26,Part_0133,Manuf_0056
6002,26,Part_0134,Manuf_0056
6003,26,Part_0135,Manuf_0056
6004,26,Part_0136,Manuf_0056
6005,26,Part_0137,Manuf_0056
6006,26,Part_0137,Manuf_0060
6007,26,Part_0138,Manuf_0056
6008,26,Part_0138,Manuf_0060
6009,26,Part_0139,Manuf_0056
6010,26,Part_0139,Manuf_0060
6011,26,Part_0140,Manuf_0056
6012,26,Part_0140,Manuf_0060
6013,26,Part_0141,Manuf_0056
6014,26,Part_0141,Manuf_0060
6015,26,Part_0142,Manuf_0056
6016,26,Part_0142,Manuf_0060
6017,26,Part_0143,Manuf_0056
6018,26,Part_0143,Manuf_0060
6019,26,Part_0144,Manuf_0056
6020,26,Part_0144,Manuf_0060
6021,26,Part_0145,Manuf_0056
6022,26,Part_0145,Manuf_0060
6023,26,Part_0146,Manuf_0056
6024,26,Part_0146,Manuf_0060
6025,26,Part_0147,Manuf_0056
6026,26,Part_0147,Manuf_0060
6027,26,Part_0148,Manuf_0056
6028,26,Part_0148,Manuf_0060
6029,26,Part_0149,Manuf_0056
6030,26,Part_0149,Manuf_0060
6031,26,Part_0150,Manuf_0056
6032,26,Part_0150,Manuf_0060
6033,26,Part_0151,Manuf_0057
6034,26,Part_0152,Manuf_0057
6035,26,Part_0153,Manuf_0057
6036,26,Part_0153,Retail_0002
6037,26,Part_0154,Manuf_0057
6038,26,Part_0154,Retail_0002
6039,26,Part_0155,Manuf_0057
6040,26,Part_0155,Retail_0002
6041,26,Part_0156,Manuf_0058
6042,26,Part_0157,Manuf_0058
6043,26,Part_0158,Manuf_0058
6044,26,Part_0159,Manuf_0058
6045,26,Part_0160,Manuf_0058
6046,26,Part_0161,Manuf_0058
6047,26,Part_0162,Manuf_0058
6048,26,Part_0163,Manuf_0058
6049,26,Part_0164,Manuf_0058
6050,26,Part_0165,Manuf_0058
6051,26,Part_0166,Manuf_0058
6052,26,Part_0167,Manuf_0058
6053,26,Part_0168,Manuf_0058
6054,26,Part_0169,Manuf_0058
6055,26,Part_0170,Manuf_0058
6056,26,Part_0171,Manuf_0058
6057,26,Part_0172,Manuf_0058
6058,26,Part_0173,Manuf_0058
6059,26,Part_0174,Manuf_0058
6060,26,Part_0175,Manuf_0055
6061,26,Part_0175,Manuf_0058
6062,26,Part_0175,Manuf_0059
6063,26,Part_0175,Manuf_0061
6064,26,Part_0176,Manuf_0058
6065,26,Part_0176,Manuf_0061
6066,26,Part_0177,Manuf_0058
6067,26,Part_0177,Manuf_0061
6068,26,Part_0178,Manuf_0058
6069,26,Part_0178,Manuf_0061
6070,26,Part_0179,Manuf_0058
6071,26,Part_0179,Manuf_0061
6072,26,Part_0180,Manuf_0058
6073,26,Part_0180,Manuf_0061
6074,26,Part_0181,Manuf_0058
6075,26,Part_0181,Manuf_0061
6076,26,Part_0182,Manuf_0058
6077,26,Part_0182,Manuf_0061
6078,26,Part_0183,Manuf_0058
6079,26,Part_0183,Manuf_0061
6080,26,Part_0184,Manuf_0058
6081,26,Part_0184,Manuf_0061
6082,26,Part_0185,Manuf_0058
6083,26,Part_0185,Manuf_0061
6084,26,Part_0186,Manuf_0058
6085,26,Part_0186,Manuf_0061
6086,26,Part_0187,Manuf_0058
6087,26,Part_0187,Manuf_0061
6088,26,Part_0188,Manuf_0058
6089,26,Part_0188,Manuf_0061
6090,26,Part_0189,Manuf_0058
6091,26,Part_0189,Manuf_0061
6092,26,Part_0190,Manuf_0058
6093,26,Part_0190,Manuf_0061
6094,26,Part_0191,Manuf_0058
6095,26,Part_0191,Manuf_0061
6096,26,Part_0192,Manuf_0058
6097,26,Part_0192,Manuf_0061
6098,26,Part_0193,Manuf_0058
6099,26,Part_0193,Manuf_0061
6100,26,Part_0194,Manuf_0058
6101,26,Part_0194,Manuf_0061
6102,26,Part_0195,Manuf_0058
6103,26,Part_0195,Manuf_0061
6104,26,Part_0196,Manuf_0058
6105,26,Part_0196,Manuf_0061
6106,26,Part_0197,Manuf_0058
6107,26,Part_0197,Manuf_0061
6108,26,Part_0198,Manuf_0058
6109,26,Part_0198,Manuf_0061
6110,26,Part_0199,Manuf_0058
6111,26,Part_0199,Manuf_0061
6112,26,Part_0200,Manuf_0058
6113,26,Part_0200,Manuf_0061
6114,26,Part_0201,Manuf_0058
6115,26,Part_0201,Manuf_0061
6116,26,Part_0202,Manuf_0058
6117,26,Part_0202,Manuf_0061
6118,26,Part_0203,Manuf_0058
6119,26,Part_0203,Manuf_0061
6120,26,Part_0204,Manuf_0058
6121,26,Part_0204,Manuf_0061
6122,26,Part_0205,Manuf_0058
6123,26,Part_0205,Manuf_0061
6124,26,Part_0206,Manuf_0058
6125,26,Part_0206,Manuf_0061
6126,26,Part_0207,Manuf_0058
6127,26,Part_0207,Manuf_0061
6128,26,Part_0208,Manuf_0058
6129,26,Part_0208,Manuf_0061
6130,26,Part_0209,Manuf_0058
6131,26,Part_0209,Manuf_0061
6132,26,Part_0210,Manuf_0058
6133,26,Part_0210,Manuf_0061
6134,26,Part_0211,Manuf_0058
6135,26,Part_0211,Manuf_0061
6136,26,Part_0212,Manuf_0058
6137,26,Part_0212,Manuf_0061
6138,26,Part_0213,Manuf_0058
6139,26,Part_0213,Manuf_0061
6140,26,Part_0214,Manuf_0058
6141,26,Part_0214,Manuf_0061
6142,26,Part_0215,Manuf_0058
6143,26,Part_0215,Manuf_0061
6144,26,Part_0216,Manuf_0058
6145,26,Part_0216,Manuf_0061
6146,26,Part_0217,Manuf_0058
6147,26,Part_0217,Manuf_0061
6148,26,Part_0218,Manuf_0058
6149,26,Part_0218,Manuf_0061
6150,26,Part_0219,Manuf_0058
6151,26,Part_0219,Manuf_0061
6152,26,Part_0220,Manuf_0058
6153,26,Part_0220,Manuf_0061
6154,26,Part_0221,Manuf_0058
6155,26,Part_0221,Manuf_0061
6156,26,Part_0222,Manuf_0058
6157,26,Part_0222,Manuf_0061
6158,26,Part_0223,Manuf_0058
6159,26,Part_0223,Manuf_0061
6160,26,Part_0224,Manuf_0058
6161,26,Part_0224,Manuf_0061
6162,26,Part_0225,Manuf_0058
6163,26,Part_0225,Manuf_0061
6164,26,Part_0226,Manuf_0058
6165,26,Part_0226,Manuf_0061
6166,26,Part_0227,Manuf_0058
6167,26,Part_0227,Manuf_0061
6168,26,Part_0228,Manuf_0058
6169,26,Part_0228,Manuf_0061
6170,26,Part_0229,Manuf_0058
6171,26,Part_0229,Manuf_0061
6172,26,Part_0230,Manuf_0058
6173,26,Part_0230,Manuf_0061
6174,26,Part_0231,Manuf_0058
6175,26,Part_0231,Manuf_0061
6176,26,Part_0232,Manuf_0058
6177,26,Part_0232,Manuf_0061
6178,26,Part_0233,Manuf_0058
6179,26,Part_0233,Manuf_0061
6180,26,Part_0234,Manuf_0058
6181,26,Part_0234,Manuf_0061
6182,26,Part_0235,Manuf_0058
6183,26,Part_0235,Manuf_0061
6184,26,Part_0236,Manuf_0058
6185,26,Part_0236,Manuf_0061
6186,26,Part_0237,Manuf_0059
6187,26,Part_0238,Manuf_0059
6188,26,Part_0239,Manuf_0059
6189,26,Part_0240,Manuf_0059
6190,26,Part_0241,Manuf_0059
6191,26,Part_0242,Manuf_0059
6192,26,Part_0243,Manuf_0059
6193,26,Part_0244,Manuf_0059
6194,26,Part_0245,Manuf_0059
6195,26,Part_0246,Manuf_0059
6196,26,Part_0247,Manuf_0059
6197,26,Part_0248,Manuf_0059
6198,26,Part_0249,Manuf_0059
6199,26,Part_0250,Manuf_0059
6200,26,Part_0251,Manuf_0059
6201,26,Part_0252,Manuf_0059
6202,26,Part_0253,Manuf_0059
6203,26,Part_0254,Manuf_0059
6204,26,Part_0255,Manuf_0059
6205,26,Part_0256,Manuf_0059
6206,26,Part_0257,Manuf_0059
6207,26,Part_0258,Manuf_0059
6208,26,Part_0259,Manuf_0059
6209,26,Part_0260,Manuf_0059
6210,26,Part_0261,Manuf_0059
6211,26,Part_0262,Manuf_0059
6212,26,Part_0263,Manuf_0059
6213,26,Part_0264,Manuf_0059
6214,26,Part_0265,Manuf_0059
6215,26,Part_0266,Manuf_0059
6216,26,Part_0267,Manuf_0059
6217,26,Part_0268,Manuf_0059
6218,26,Part_0269,Manuf_0059
6219,26,Part_0270,Manuf_0060
6220,26,Part_0271,Manuf_0060
6221,26,Part_0272,Manuf_0060
6222,26,Part_0273,Manuf_0060
6223,26,Part_0274,Manuf_0060
6224,26,Part_0275,Manuf_0060
6225,26,Part_0276,Manuf_0060
6226,26,Part_0277,Manuf_0060
6227,26,Part_0278,Manuf_0060
6228,26,Part_0279,Manuf_0058
6229,26,Part_0279,Manuf_0061
6230,26,Part_0336,Retail_0001
6231,26,Part_0280,Manuf_0060
6232,26,Part_0281,Manuf_0061
6233,26,Part_0282,Manuf_0061
6234,26,Part_0283,Manuf_0061
6235,26,Part_0284,Manuf_0061
6236,26,Part_0285,Manuf_0061
6237,26,Part_0286,Manuf_0061
6238,26,Part_0287,Manuf_0061
6239,26,Part_0288,Manuf_0061
6240,26,Part_0289,Manuf_0061
6241,26,Part_0290,Manuf_0061
6242,26,Part_0291,Manuf_0061
6243,26,Part_0292,Manuf_0061
6244,26,Part_0293,Manuf_0061
6245,26,Part_0294,Manuf_0061
6246,26,Part_0295,Manuf_0061
6247,26,Part_0296,Manuf_0061
6248,26,Part_0297,Manuf_0061
6249,26,Part_0298,Manuf_0061
6250,26,Part_0299,Manuf_0061
6251,26,Part_0300,Manuf_0062
6252,26,Part_0301,Manuf_0062
6253,26,Part_0302,Manuf_0062
6254,26,Part_0303,Manuf_0063
6255,26,Part_0304,Manuf_0063
6256,26,Part_0305,Manuf_0063
6257,26,Part_0306,Manuf_0063
6258,26,Part_0307,Manuf_0063
6259,26,Part_0308,Manuf_0063
6260,26,Part_0309,Manuf_0063
6261,26,Part_0310,Manuf_0063
6262,26,Part_0311,Manuf_0063
6263,26,Part_0312,Manuf_0063
6264,26,Part_0313,Manuf_0063
6265,26,Part_0314,Manuf_0063
6266,26,Part_0315,Manuf_0063
6267,26,Part_0316,Manuf_0063
6268,26,Part_0317,Manuf_0063
6269,26,Part_0318,Manuf_0063
6270,26,Part_0319,Manuf_0063
6271,26,Part_0320,Manuf_0064
6272,26,Part_0321,Manuf_0064
6273,26,Part_0322,Manuf_0064
6274,26,Part_0323,Manuf_0064
6275,26,Part_0324,Manuf_0064
6276,26,Part_0325,Manuf_0065
6277,26,Part_0326,Retail_0001
6278,26,Part_0327,Retail_0001
6279,26,Part_0328,Retail_0001
6280,26,Part_0329,Retail_0001
6281,26,Part_0330,Retail_0001
6282,26,Part_0331,Retail_0001
6283,26,Part_0332,Retail_0001
6284,26,Part_0333,Retail_0001
6285,26,Part_0334,Retail_0001
6286,26,Part_0335,Retail_0001
6287,26,Part_0337,Retail_0001
6288,26,Part_0338,Retail_0001
6289,26,Part_0339,Retail_0001
6290,26,Part_0340,Retail_0001
6291,26,Part_0341,Retail_0001
6292,26,Part_0342,Retail_0001
6293,26,Part_0343,Retail_0001
6294,26,Part_0344,Retail_0001
6295,26,Part_0345,Retail_0001
6296,26,Part_0346,Retail_0001
6297,26,Part_0346,Retail_0002
6298,26,Part_0347,Retail_0001
6299,26,Part_0347,Retail_0002
6300,26,Part_0348,Retail_0001
6301,26,Part_0348,Retail_0002
6302,26,Part_0349,Retail_0001
6303,26,Part_0349,Retail_0002
6304,26,Part_0350,Retail_0001
6305,26,Part_0350,Retail_0002
6306,26,Part_0351,Retail_0001
6307,26,Part_0351,Retail_0002
6308,26,Part_0352,Retail_0001
6309,26,Part_0352,Retail_0002
6310,26,Part_0353,Retail_0001
6311,26,Part_0353,Retail_0002
6312,26,Part_0354,Retail_0001
6313,26,Part_0354,Retail_0002
6314,26,Part_0355,Retail_0001
6315,26,Part_0355,Retail_0002
6316,26,Part_0356,Retail_0001
6317,26,Part_0356,Retail_0002
6318,26,Part_0357,Retail_0001
6319,26,Part_0357,Retail_0002
6320,26,Part_0358,Retail_0001
6321,26,Part_0358,Retail_0002
6322,26,Part_0359,Retail_0001
6323,26,Part_0359,Retail_0002
6324,26,Part_0360,Retail_0001
6325,26,Part_0360,Retail_0002
6326,26,Part_0361,Retail_0001
6327,26,Part_0361,Retail_0002
6328,26,Part_0362,Retail_0001
6329,26,Part_0362,Retail_0002
6330,26,Part_0363,Retail_0001
6331,26,Part_0363,Retail_0002
6332,26,Part_0364,Retail_0001
6333,26,Part_0364,Retail_0002
6334,26,Part_0365,Retail_0001
6335,26,Part_0366,Retail_0001
6336,26,Part_0366,Retail_0002
6337,26,Part_0367,Retail_0001
6338,26,Part_0367,Retail_0002
6339,26,Part_0368,Retail_0002
6340,26,Part_0369,Retail_0002
6341,26,Part_0370,Retail_0002
6342,26,Part_0371,Retail_0002
6343,26,Part_0372,Retail_0002
6344,26,Part_0373,Retail_0002
6345,26,Part_0374,Retail_0002
6346,26,Part_0375,Retail_0002
6347,26,Part_0376,Retail_0002
6348,26,Part_0377,Retail_0002
6349,26,Part_0378,Retail_0002
6350,26,Part_0379,Retail_0002
6351,26,Part_0380,Retail_0002
6352,26,Part_0381,Retail_0002
6353,26,Part_0382,Retail_0002
6354,26,Part_0383,Retail_0002
6355,26,Part_0384,Retail_0002
6356,26,Part_0385,Retail_0002
6357,26,Part_0386,Retail_0002
6358,26,Part_0387,Retail_0002
6359,26,Part_0388,Retail_0002
6360,26,Part_0389,Retail_0002
6361,26,Part_0390,Retail_0002
6362,26,Part_0391,Retail_0002
6363,26,Part_0392,Retail_0002
6364,26,Part_0393,Retail_0002
6365,26,Part_0394,Retail_0002
6366,26,Part_0395,Retail_0002
6367,26,Part_0396,Retail_0002
6368,26,Part_0397,Retail_0002
6369,26,Part_0398,Retail_0002
6370,26,Part_0399,Retail_0002
6371,26,Part_0400,Retail_0002
6372,26,Part_0401,Retail_0002
6373,27,Dist_0001,Retail_0001
6374,27,Dist_0002,Retail_0002
6375,27,Dist_0003,Retail_0003
6376,27,Dist_0004,Retail_0004
6377,27,Dist_0005,Retail_0005
6378,27,Dist_0006,Retail_0006
6379,27,Dist_0007,Retail_0007
6380,27,Dist_0008,Retail_0008
6381,27,Dist_0009,Retail_0009
6382,27,Dist_0010,Retail_0010
6383,27,Dist_0011,Retail_0011
6384,27,Dist_0012,Retail_0012
6385,27,Manuf_0001,Manuf_0014
6386,27,Manuf_0002,Manuf_0014
6387,27,Manuf_0003,Manuf_0025
6388,27,Manuf_0004,Manuf_0027
6389,27,Manuf_0004,Manuf_0034
6390,27,Manuf_0005,Manuf_0032
6391,27,Manuf_0005,Manuf_0034
6392,27,Manuf_0006,Manuf_0032
6393,27,Manuf_0006,Manuf_0034
6394,27,Manuf_0007,Manuf_0034
6395,27,Manuf_0008,Manuf_0034
6396,27,Manuf_0009,Manuf_0036
6397,27,Manuf_0009,Manuf_0038
6398,27,Manuf_0010,Manuf_0036
6399,27,Manuf_0010,Manuf_0038
6400,27,Manuf_0011,Manuf_0034
6401,27,Manuf_0012,Manuf_0038
6402,27,Manuf_0013,Manuf_0038
6403,27,Manuf_0014,Dist_0001
6404,27,Manuf_0015,Dist_0001
6405,27,Manuf_0016,Dist_0002
6406,27,Manuf_0017,Dist_0002
6407,27,Manuf_0018,Dist_0003
6408,27,Manuf_0019,Dist_0003
6409,27,Manuf_0020,Dist_0004
6410,27,Manuf_0021,Dist_0004
6411,27,Manuf_0022,Dist_0005
6412,27,Manuf_0023,Dist_0005
6413,27,Manuf_0024,Dist_0006
6414,27,Manuf_0025,Dist_0006
6415,27,Manuf_0026,Dist_0007
6416,27,Manuf_0027,Dist_0007
6417,27,Manuf_0028,Dist_0007
6418,27,Manuf_0029,Dist_0008
6419,27,Manuf_0030,Dist_0008
6420,27,Manuf_0031,Dist_0009
6421,27,Manuf_0032,Dist_0009
6422,27,Manuf_0033,Dist_0010
6423,27,Manuf_0034,Dist_0010
6424,27,Manuf_0035,Dist_0011
6425,27,Manuf_0036,Dist_0011
6426,27,Manuf_0037,Dist_0012
6427,27,Manuf_0038,Dist_0012
6428,27,Part_0001,Manuf_0001
6429,27,Part_0001,Part_0260
6430,27,Part_0002,Manuf_0002
6431,27,Part_0002,Part_0259
6432,27,Part_0003,Manuf_0003
6433,27,Part_0003,Manuf_0012
6434,27,Part_0004,Manuf_0004
6435,27,Part_0004,Manuf_0013
6436,27,Part_0005,Manuf_0005
6437,27,Part_0005,Manuf_0009
6438,27,Part_0006,Manuf_0006
6439,27,Part_0006,Manuf_0010
6440,27,Part_0007,Manuf_0007
6441,27,Part_0008,Manuf_0008
6442,27,Part_0009,Manuf_0011
6443,27,Part_0010,Manuf_0014
6444,27,Part_0011,Manuf_0015
6445,27,Part_0012,Manuf_0015
6446,27,Part_0013,Manuf_0015
6447,27,Part_0013,Manuf_0017
6448,27,Part_0013,Manuf_0019
6449,27,Part_0013,Manuf_0021
6450,27,Part_0013,Manuf_0023
6451,27,Part_0013,Manuf_0025
6452,27,Part_0013,Manuf_0027
6453,27,Part_0013,Manuf_0028
6454,27,Part_0013,Manuf_0030
6455,27,Part_0014,Manuf_0015
6456,27,Part_0015,Manuf_0015
6457,27,Part_0016,Manuf_0015
6458,27,Part_0017,Manuf_0015
6459,27,Part_0018,Manuf_0015
6460,27,Part_0018,Manuf_0017
6461,27,Part_0018,Manuf_0019
6462,27,Part_0018,Manuf_0021
6463,27,Part_0018,Manuf_0023
6464,27,Part_0018,Manuf_0025
6465,27,Part_0018,Manuf_0028
6466,27,Part_0018,Manuf_0030
6467,27,Part_0019,Manuf_0015
6468,27,Part_0020,Manuf_0015
6469,27,Part_0021,Manuf_0015
6470,27,Part_0022,Manuf_0015
6471,27,Part_0023,Manuf_0015
6472,27,Part_0023,Manuf_0017
6473,27,Part_0023,Manuf_0019
6474,27,Part_0023,Manuf_0021
6475,27,Part_0023,Manuf_0023
6476,27,Part_0023,Manuf_0025
6477,27,Part_0023,Manuf_0027
6478,27,Part_0023,Manuf_0028
6479,27,Part_0023,Manuf_0030
6480,27,Part_0023,Manuf_0032
6481,27,Part_0023,Manuf_0034
6482,27,Part_0024,Manuf_0015
6483,27,Part_0024,Manuf_0017
6484,27,Part_0024,Manuf_0019
6485,27,Part_0024,Manuf_0021
6486,27,Part_0024,Manuf_0023
6487,27,Part_0024,Manuf_0025
6488,27,Part_0024,Manuf_0027
6489,27,Part_0024,Manuf_0028
6490,27,Part_0024,Manuf_0030
6491,27,Part_0024,Manuf_0032
6492,27,Part_0024,Manuf_0034
6493,27,Part_0025,Manuf_0015
6494,27,Part_0025,Manuf_0021
6495,27,Part_0025,Manuf_0027
6496,27,Part_0025,Manuf_0032
6497,27,Part_0025,Manuf_0034
6498,27,Part_0026,Manuf_0015
6499,27,Part_0026,Manuf_0017
6500,27,Part_0026,Manuf_0019
6501,27,Part_0026,Manuf_0021
6502,27,Part_0026,Manuf_0023
6503,27,Part_0026,Manuf_0025
6504,27,Part_0026,Manuf_0028
6505,27,Part_0026,Manuf_0030
6506,27,Part_0026,Manuf_0032
6507,27,Part_0027,Manuf_0015
6508,27,Part_0028,Manuf_0015
6509,27,Part_0029,Manuf_0016
6510,27,Part_0029,Manuf_0018
6511,27,Part_0030,Manuf_0016
6512,27,Part_0030,Manuf_0018
6513,27,Part_0031,Manuf_0016
6514,27,Part_0031,Manuf_0018
6515,27,Part_0032,Manuf_0017
6516,27,Part_0032,Manuf_0019
