,chainId,Stage_Name,stageCost,relDepth,stageClassification,avgDemand,stdDevDemand,maxServiceTime,serviceLevel,stageTime,stdDev_stageTime,stageTime_1,stageTime_%_1,stageTime_2,stageTime_%_2,stageTime_3,stageTime_%_3,stageTime_4,stageTime_%_4,stageTime_5,stageTime_%_5,stageTime_6,stageTime_%_6,xPosition,yPosition,Unnamed: 25
3889,27,Dist_0011,0.75,1,Dist,,,,,10.0,,,,,,,,,,,,,,1792,8192,
3890,27,Dist_0012,0.75,1,Dist,,,,,10.0,,,,,,,,,,,,,,1760,9888,
3891,27,Part_0394,0.75,2,Part,,,,,30.0,,,,,,,,,,,,,,1552,2080,
3892,27,Part_0409,0.77,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,7328,
3893,27,Part_0414,0.83,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,8160,
3894,27,Part_0419,0.85,2,Part,,,,,35.0,,,,,,,,,,,,,,1520,9920,
3895,27,Part_0382,0.87,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,224,
3896,27,Part_0404,0.87,2,Part,,,,,30.0,,,,,,,,,,,,,,1552,3184,
3897,27,Part_0398,0.98,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,2592,
3898,27,Part_0384,1.01,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,352,
3899,27,Part_0418,1.01,2,Part,,,,,45.0,,,,,,,,,,,,,,1520,9856,
3900,27,Part_0413,1.02,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,8096,
3901,27,Part_0410,1.05,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,7392,
3902,27,Part_0406,1.08,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,3312,
3903,27,Manuf_0007,1.1,3,Manuf,,,,,5.0,,,,,,,,,,,,,,320,8192,
3904,27,Part_0380,1.1,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,96,
3905,27,Part_0397,1.14,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,2528,
3906,27,Part_0400,1.15,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,2928,
3907,27,Part_0387,1.16,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,672,
3908,27,Part_0395,1.16,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,2400,
3909,27,Part_0405,1.16,2,Part,,,,,30.0,,,,,,,,,,,,,,1552,3248,
3910,27,Part_0402,1.17,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,3056,
3911,27,Part_0389,1.18,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,1760,
3912,27,Manuf_0010,1.23,3,Manuf,,,,,10.0,,,,,,,,,,,,,,320,8864,
3913,27,Part_0393,1.23,2,Part,,,,,30.0,,,,,,,,,,,,,,1552,2016,
3914,27,Part_0408,1.23,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,6752,
3915,27,Part_0386,1.24,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,608,
3916,27,Part_0411,1.24,2,Part,,,,,30.0,,,,,,,,,,,,,,1552,7456,
3917,27,Part_0412,1.24,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,7520,
3918,27,Part_0390,1.27,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,1824,
3919,27,Part_0388,1.32,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,736,
3920,27,Part_0403,1.34,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,3120,
3921,27,Part_0391,1.35,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,1888,
3922,27,Part_0420,1.38,2,Part,,,,,30.0,,,,,,,,,,,,,,1520,9984,
3923,27,Part_0385,1.39,2,Part,,,,,30.0,,,,,,,,,,,,,,1552,416,
3924,27,Part_0417,1.39,2,Part,,,,,45.0,,,,,,,,,,,,,,1520,9792,
3925,27,Manuf_0006,1.4,3,Manuf,,,,,15.0,,,,,,,,,,,,,,320,7648,
3926,27,Part_0383,1.4,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,288,
3927,27,Part_0392,1.41,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,1952,
3928,27,Part_0396,1.41,2,Part,,,,,45.0,,,,,,,,,,,,,,1552,2464,
3929,27,Part_0399,1.43,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,2864,
3930,27,Manuf_0002,1.45,3,Manuf,,,,,10.0,,,,,,,,,,,,,,320,64,
3931,27,Part_0407,1.45,2,Part,,,,,35.0,,,,,,,,,,,,,,1552,3376,
3932,27,Part_0401,1.51,2,Part,,,,,40.0,,,,,,,,,,,,,,1552,2992,
3933,27,Manuf_0001,1.54,3,Manuf,,,,,15.0,,,,,,,,,,,,,,320,32,
3934,27,Part_0416,1.56,2,Part,,,,,30.0,,,,,,,,,,,,,,1520,9728,
3935,27,Part_0379,1.59,3,Part,,,,,35.0,,,,,,,,,,,,,,320,12224,
3936,27,Manuf_0005,1.64,3,Manuf,,,,,15.0,,,,,,,,,,,,,,320,7616,
3937,27,Manuf_0009,1.64,3,Manuf,,,,,5.0,,,,,,,,,,,,,,320,8768,
3938,27,Manuf_0012,1.73,3,Manuf,,,,,5.0,,,,,,,,,,,,,,320,10112,
3939,27,Part_0415,1.75,2,Part,,,,,30.0,,,,,,,,,,,,,,1520,9664,
3940,27,Part_0003,11.23,4,Part,,,,,20.0,,,,,,,,,,,,,,64,5472,
3941,27,Part_0007,12.21,4,Part,,,,,45.0,,,,,,,,,,,,,,64,8192,
3942,27,Part_0006,12.29,4,Part,,,,,20.0,,,,,,,,,,,,,,64,7648,
3943,27,Part_0004,12.69,4,Part,,,,,45.0,,,,,,,,,,,,,,64,6272,
3944,27,Part_0009,14.45,4,Part,,,,,40.0,,,,,,,,,,,,,,64,9184,
3945,27,Part_0002,14.6,4,Part,,,,,20.0,,,,,,,,,,,,,,64,64,
3946,27,Part_0008,15.87,4,Part,,,,,20.0,,,,,,,,,,,,,,64,8224,
3947,27,Part_0001,16.46,4,Part,,,,,40.0,,,,,,,,,,,,,,64,32,
3948,27,Part_0005,16.82,4,Part,,,,,45.0,,,,,,,,,,,,,,64,7616,
3949,27,Manuf_0004,2.05,3,Manuf,,,,,10.0,,,,,,,,,,,,,,320,6272,
3950,27,Manuf_0011,2.27,3,Manuf,,,,,5.0,,,,,,,,,,,,,,320,9184,
3951,27,Manuf_0003,2.31,3,Manuf,,,,,5.0,,,,,,,,,,,,,,320,5472,
3952,27,Manuf_0013,2.41,3,Manuf,,,,,15.0,,,,,,,,,,,,,,320,10144,
3953,27,Manuf_0016,2.5,2,Manuf,,,,,10.0,,,,,,,,,,,,,,1552,800,
3954,27,Manuf_0021,2.7,2,Manuf,,,,,25.0,,,,,,,,,,,,,,1552,2208,
3955,27,Manuf_0008,2.85,3,Manuf,,,,,5.0,,,,,,,,,,,,,,320,8224,
3956,27,Manuf_0032,2.96,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,6880,
3957,27,Manuf_0026,3.46,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1552,3440,
3958,27,Manuf_0018,3.48,2,Manuf,,,,,10.0,,,,,,,,,,,,,,1552,928,
3959,27,Manuf_0020,3.53,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1552,2144,
3960,27,Manuf_0015,3.8,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,544,
3961,27,Manuf_0028,3.83,2,Manuf,,,,,10.0,,,,,,,,,,,,,,1552,3568,
3962,27,Manuf_0014,3.88,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1552,480,
3963,27,Manuf_0024,3.92,2,Manuf,,,,,25.0,,,,,,,,,,,,,,1552,2656,
3964,27,Manuf_0022,3.98,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,2272,
3965,27,Manuf_0017,4.06,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,864,
3966,27,Manuf_0023,4.16,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,2336,
3967,27,Manuf_0036,4.17,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,8288,
3968,27,Manuf_0034,4.18,2,Manuf,,,,,10.0,,,,,,,,,,,,,,1552,7648,
3969,27,Manuf_0030,4.27,2,Manuf,,,,,15.0,,,,,,,,,,,,,,1552,3840,
3970,27,Manuf_0033,4.32,2,Manuf,,,,,25.0,,,,,,,,,,,,,,1552,7584,
3971,27,Manuf_0037,4.4,2,Manuf,,,,,25.0,,,,,,,,,,,,,,1520,10048,
3972,27,Manuf_0031,4.44,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1552,6816,
3973,27,Manuf_0019,4.46,2,Manuf,,,,,25.0,,,,,,,,,,,,,,1552,992,
3974,27,Manuf_0035,4.49,2,Manuf,,,,,10.0,,,,,,,,,,,,,,1552,8224,
3975,27,Manuf_0038,4.67,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1520,10112,
3976,27,Manuf_0027,4.81,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1552,3504,
3977,27,Manuf_0025,4.93,2,Manuf,,,,,25.0,,,,,,,,,,,,,,1552,2720,
3978,27,Manuf_0029,5.21,2,Manuf,,,,,20.0,,,,,,,,,,,,,,1552,3776,
3979,28,Part_0120,0,3,Part,,,,,26.0,,,,,,,,,,,,,,896,3808,
3980,28,Part_0121,0,3,Part,,,,,26.0,,,,,,,,,,,,,,896,3840,
3981,28,Part_0122,0,3,Part,,,,,33.0,,,,,,,,,,,,,,896,3872,
3982,28,Part_0123,0,3,Part,,,,,26.0,,,,,,,,,,,,,,896,3904,
3983,28,Part_0124,0,3,Part,,,,,23.0,,,,,,,,,,,,,,896,3936,
3984,28,Part_0144,0,3,Part,,,,,28.0,,,,,,,,,,,,,,896,4576,
3985,28,Part_0173,0,3,Part,,,,,36.0,,,,,,,,,,,,,,896,5504,
3986,28,Part_0190,0,3,Part,,,,,52.0,,,,,,,,,,,,,,896,6048,
3987,28,Part_0257,0,3,Part,,,,,24.0,,,,,,,,,,,,,,896,8192,
3988,28,Part_0279,0,3,Part,,,,,28.0,,,,,,,,,,,,,,896,8896,
3989,28,Part_0291,0,3,Part,,,,,32.0,,,,,,,,,,,,,,896,9280,
3990,28,Part_0292,0,3,Part,,,,,27.0,,,,,,,,,,,,,,896,9312,
3991,28,Part_0352,0,3,Part,,,,,25.0,,,,,,,,,,,,,,896,11232,
3992,28,Part_0361,0,3,Part,,,,,26.0,,,,,,,,,,,,,,896,11520,
3993,28,Part_0367,0,3,Part,,,,,30.0,,,,,,,,,,,,,,896,11712,
3994,28,Part_0368,0,3,Part,,,,,22.0,,,,,,,,,,,,,,896,11744,
3995,28,Part_0369,0,3,Part,,,,,23.0,,,,,,,,,,,,,,896,11776,
3996,28,Part_0391,0,3,Part,,,,,42.0,,,,,,,,,,,,,,896,12480,
3997,28,Part_0392,0,3,Part,,,,,32.0,,,,,,,,,,,,,,896,12512,
3998,28,Retail_0001,0,2,Retail,401.65,851.71,5.0,0.9,5.0,,,,,,,,,,,,,,1136,6272,
3999,28,Retail_0002,0,2,Retail,53.93,53.43,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12640,
4000,28,Retail_0003,0,2,Retail,61.05,234.64,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12672,
4001,28,Retail_0004,0,2,Retail,9.56,57.34,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12704,
4002,28,Retail_0005,0,2,Retail,89.17,459.88,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12736,
4003,28,Retail_0006,0,2,Retail,20.07,68.63,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12768,
4004,28,Retail_0007,0,2,Retail,221.26,1068.52,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12800,
4005,28,Retail_0008,0,2,Retail,8.13,41.8,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12832,
4006,28,Retail_0009,0,2,Retail,154.13,438.24,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12864,
4007,28,Retail_0010,0,2,Retail,303.82,907.53,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12896,
4008,28,Retail_0011,0,2,Retail,18.95,75.18,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12928,
4009,28,Retail_0012,0,2,Retail,10.89,52.28,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12960,
4010,28,Retail_0013,0,2,Retail,25.75,34.46,5.0,0.9,5.0,,,,,,,,,,,,,,1136,12992,
4011,28,Retail_0014,0,2,Retail,43.23,232.62,5.0,0.9,5.0,,,,,,,,,,,,,,1136,13024,
4012,28,Retail_0015,0,2,Retail,99.83,299.13,5.0,0.9,5.0,,,,,,,,,,,,,,1136,13056,
4013,28,Retail_0017,0,0,Retail,244.38,592.86,5.0,0.9,5.0,,,,,,,,,,,,,,1536,80,
4014,28,Retail_0018,0,0,Retail,7.22,30.08,5.0,0.9,5.0,,,,,,,,,,,,,,1536,128,
4015,28,Retail_0020,0,0,Retail,185.86,864.2,5.0,0.9,5.0,,,,,,,,,,,,,,1536,272,
4016,28,Retail_0022,0,0,Retail,224.15,1109.39,5.0,0.9,5.0,,,,,,,,,,,,,,1536,624,
4017,28,Retail_0026,0,0,Retail,14.32,38.26,5.0,0.9,5.0,,,,,,,,,,,,,,1536,1200,
4018,28,Retail_0028,0,0,Retail,27.56,71.65,5.0,0.9,5.0,,,,,,,,,,,,,,1536,1392,
4019,28,Retail_0030,0,0,Retail,331.96,785.32,5.0,0.9,5.0,,,,,,,,,,,,,,1536,1568,
4020,28,Retail_0032,0,0,Retail,26.17,106.4,5.0,0.9,5.0,,,,,,,,,,,,,,1536,1760,
4021,28,Retail_0034,0,0,Retail,34.57,168.01,5.0,0.9,5.0,,,,,,,,,,,,,,1536,1952,
4022,28,Retail_0036,0,0,Retail,11.9,57.93,5.0,0.9,5.0,,,,,,,,,,,,,,1536,2224,
4023,28,Retail_0038,0,0,Retail,14.89,14.71,5.0,0.9,5.0,,,,,,,,,,,,,,1536,2416,
4024,28,Retail_0040,0,0,Retail,159.65,415.62,5.0,0.9,5.0,,,,,,,,,,,,,,1536,2512,
4025,28,Retail_0042,0,0,Retail,97.14,490.07,5.0,0.9,5.0,,,,,,,,,,,,,,1536,2608,
4026,28,Retail_0044,0,0,Retail,24.05,99.55,5.0,0.9,5.0,,,,,,,,,,,,,,1536,2800,
4027,28,Retail_0046,0,0,Retail,83.27,339.06,5.0,0.9,5.0,,,,,,,,,,,,,,1536,2992,
4028,28,Retail_0048,0,0,Retail,15.71,16.78,5.0,0.9,5.0,,,,,,,,,,,,,,1536,3184,
4029,28,Retail_0050,0,0,Retail,86.45,320.08,5.0,0.9,5.0,,,,,,,,,,,,,,1536,3376,
4030,28,Retail_0052,0,0,Retail,11.91,48.76,5.0,0.9,5.0,,,,,,,,,,,,,,1536,3568,
4031,28,Retail_0054,0,0,Retail,414.65,1936.11,5.0,0.9,5.0,,,,,,,,,,,,,,1536,3760,
4032,28,Retail_0056,0,0,Retail,345.45,964.51,5.0,0.9,5.0,,,,,,,,,,,,,,1536,3952,
4033,28,Retail_0058,0,0,Retail,75.21,271.13,5.0,0.9,5.0,,,,,,,,,,,,,,1536,4144,
4034,28,Retail_0060,0,0,Retail,5.71,5.61,5.0,0.9,5.0,,,,,,,,,,,,,,1536,4336,
4035,28,Retail_0062,0,0,Retail,3.36,16.79,5.0,0.9,5.0,,,,,,,,,,,,,,1536,4528,
4036,28,Retail_0064,0,0,Retail,16.44,64.29,5.0,0.9,5.0,,,,,,,,,,,,,,1536,4720,
4037,28,Retail_0065,0,0,Retail,11.79,69.16,5.0,0.9,5.0,,,,,,,,,,,,,,1536,6400,
4038,28,Retail_0066,0,0,Retail,10.6,58.97,5.0,0.9,5.0,,,,,,,,,,,,,,1536,6592,
4039,28,Retail_0067,0,0,Retail,70.15,307.42,5.0,0.9,5.0,,,,,,,,,,,,,,1536,6976,
4040,28,Retail_0070,0,0,Retail,13.22,46.7,5.0,0.9,5.0,,,,,,,,,,,,,,1536,7168,
4041,28,Retail_0073,0,0,Retail,10.41,44.88,5.0,0.9,5.0,,,,,,,,,,,,,,1536,10048,
4042,28,Retail_0074,0,0,Retail,12.21,9.95,5.0,0.9,5.0,,,,,,,,,,,,,,1536,10432,
4043,28,Retail_0075,0,0,Retail,12.65,9.22,5.0,0.9,5.0,,,,,,,,,,,,,,1536,10624,
4044,28,Retail_0076,0,0,Retail,12.79,79.67,5.0,0.9,5.0,,,,,,,,,,,,,,1536,10816,
4045,28,Retail_0077,0,0,Retail,10.19,43.04,5.0,0.9,5.0,,,,,,,,,,,,,,1536,11008,
4046,28,Retail_0080,0,0,Retail,22.23,61.23,5.0,0.9,5.0,,,,,,,,,,,,,,1536,11200,
4047,28,Part_0174,0.01,3,Part,,,,,27.0,,,,,,,,,,,,,,896,5536,
4048,28,Part_0096,0.02,3,Part,,,,,31.0,,,,,,,,,,,,,,896,3040,
4049,28,Part_0099,0.02,3,Part,,,,,25.0,,,,,,,,,,,,,,896,3136,
4050,28,Part_0102,0.02,3,Part,,,,,39.0,,,,,,,,,,,,,,896,3232,
4051,28,Part_0143,0.02,3,Part,,,,,28.0,,,,,,,,,,,,,,896,4544,
4052,28,Part_0150,0.02,3,Part,,,,,29.0,,,,,,,,,,,,,,896,4768,
4053,28,Part_0158,0.02,3,Part,,,,,51.0,,,,,,,,,,,,,,896,5024,
4054,28,Part_0167,0.02,3,Part,,,,,26.0,,,,,,,,,,,,,,896,5312,
4055,28,Part_0178,0.02,3,Part,,,,,35.0,,,,,,,,,,,,,,896,5664,
4056,28,Part_0192,0.02,3,Part,,,,,33.0,,,,,,,,,,,,,,896,6112,
4057,28,Part_0196,0.02,3,Part,,,,,35.0,,,,,,,,,,,,,,896,6240,
4058,28,Part_0200,0.02,3,Part,,,,,15.0,,,,,,,,,,,,,,896,6368,
4059,28,Part_0333,0.02,3,Part,,,,,28.0,,,,,,,,,,,,,,896,10624,
4060,28,Part_0344,0.02,3,Part,,,,,40.0,,,,,,,,,,,,,,896,10976,
4061,28,Part_0346,0.02,3,Part,,,,,40.0,,,,,,,,,,,,,,896,11040,
4062,28,Part_0350,0.02,3,Part,,,,,34.0,,,,,,,,,,,,,,896,11168,
4063,28,Part_0385,0.02,3,Part,,,,,29.0,,,,,,,,,,,,,,896,12288,
4064,28,Part_0055,0.03,3,Part,,,,,22.0,,,,,,,,,,,,,,896,1696,
4065,28,Part_0104,0.03,3,Part,,,,,27.0,,,,,,,,,,,,,,896,3296,
4066,28,Part_0131,0.03,3,Part,,,,,43.0,,,,,,,,,,,,,,896,4160,
4067,28,Part_0132,0.03,3,Part,,,,,34.0,,,,,,,,,,,,,,896,4192,
4068,28,Part_0133,0.03,3,Part,,,,,37.0,,,,,,,,,,,,,,896,4224,
4069,28,Part_0141,0.03,3,Part,,,,,45.0,,,,,,,,,,,,,,896,4480,
4070,28,Part_0142,0.03,3,Part,,,,,31.0,,,,,,,,,,,,,,896,4512,
4071,28,Part_0149,0.03,3,Part,,,,,40.0,,,,,,,,,,,,,,896,4736,
4072,28,Part_0152,0.03,3,Part,,,,,17.0,,,,,,,,,,,,,,896,4832,
4073,28,Part_0156,0.03,3,Part,,,,,46.0,,,,,,,,,,,,,,896,4960,
4074,28,Part_0166,0.03,3,Part,,,,,28.0,,,,,,,,,,,,,,896,5280,
4075,28,Part_0184,0.03,3,Part,,,,,32.0,,,,,,,,,,,,,,896,5856,
4076,28,Part_0201,0.03,3,Part,,,,,38.0,,,,,,,,,,,,,,896,6400,
4077,28,Part_0265,0.03,3,Part,,,,,38.0,,,,,,,,,,,,,,896,8448,
4078,28,Part_0316,0.03,3,Part,,,,,24.0,,,,,,,,,,,,,,896,10080,
4079,28,Part_0325,0.03,3,Part,,,,,21.0,,,,,,,,,,,,,,896,10368,
4080,28,Part_0328,0.03,3,Part,,,,,34.0,,,,,,,,,,,,,,896,10464,
4081,28,Part_0329,0.03,3,Part,,,,,32.0,,,,,,,,,,,,,,896,10496,
4082,28,Part_0336,0.03,3,Part,,,,,27.0,,,,,,,,,,,,,,896,10720,
4083,28,Part_0341,0.03,3,Part,,,,,19.0,,,,,,,,,,,,,,896,10880,
4084,28,Part_0343,0.03,3,Part,,,,,29.0,,,,,,,,,,,,,,896,10944,
4085,28,Part_0358,0.03,3,Part,,,,,29.0,,,,,,,,,,,,,,896,11424,
4086,28,Part_0359,0.03,3,Part,,,,,40.0,,,,,,,,,,,,,,896,11456,
4087,28,Part_0148,0.04,3,Part,,,,,18.0,,,,,,,,,,,,,,896,4704,
4088,28,Part_0151,0.04,3,Part,,,,,42.0,,,,,,,,,,,,,,896,4800,
4089,28,Part_0185,0.04,3,Part,,,,,25.0,,,,,,,,,,,,,,896,5888,
4090,28,Part_0187,0.04,3,Part,,,,,26.0,,,,,,,,,,,,,,896,5952,
4091,28,Part_0191,0.04,3,Part,,,,,26.0,,,,,,,,,,,,,,896,6080,
4092,28,Part_0194,0.04,3,Part,,,,,42.0,,,,,,,,,,,,,,896,6176,
4093,28,Part_0272,0.04,3,Part,,,,,31.0,,,,,,,,,,,,,,896,8672,
4094,28,Part_0275,0.04,3,Part,,,,,30.0,,,,,,,,,,,,,,896,8768,
4095,28,Part_0280,0.04,3,Part,,,,,33.0,,,,,,,,,,,,,,896,8928,
4096,28,Part_0327,0.04,3,Part,,,,,25.0,,,,,,,,,,,,,,896,10432,
4097,28,Part_0331,0.04,3,Part,,,,,39.0,,,,,,,,,,,,,,896,10560,
4098,28,Part_0332,0.04,3,Part,,,,,25.0,,,,,,,,,,,,,,896,10592,
4099,28,Part_0337,0.04,3,Part,,,,,39.0,,,,,,,,,,,,,,896,10752,
4100,28,Part_0348,0.04,3,Part,,,,,26.0,,,,,,,,,,,,,,896,11104,
4101,28,Part_0349,0.04,3,Part,,,,,25.0,,,,,,,,,,,,,,896,11136,
4102,28,Trans_0004,0.04,5,Trans,,,,,5.0,,,,,,,,,,,,,,480,2368,
4103,28,Part_0107,0.05,3,Part,,,,,41.0,,,,,,,,,,,,,,896,3392,
4104,28,Part_0108,0.05,3,Part,,,,,22.0,,,,,,,,,,,,,,896,3424,
4105,28,Part_0114,0.05,3,Part,,,,,44.0,,,,,,,,,,,,,,896,3616,
4106,28,Part_0145,0.05,3,Part,,,,,54.0,,,,,,,,,,,,,,896,4608,
4107,28,Part_0215,0.05,3,Part,,,,,20.0,,,,,,,,,,,,,,896,6848,
4108,28,Part_0253,0.05,3,Part,,,,,42.0,,,,,,,,,,,,,,896,8064,
4109,28,Part_0266,0.05,3,Part,,,,,43.0,,,,,,,,,,,,,,896,8480,
4110,28,Part_0317,0.05,3,Part,,,,,26.0,,,,,,,,,,,,,,896,10112,
4111,28,Part_0377,0.05,3,Part,,,,,29.0,,,,,,,,,,,,,,896,12032,
4112,28,Part_0182,0.06,3,Part,,,,,31.0,,,,,,,,,,,,,,896,5792,
4113,28,Part_0197,0.06,3,Part,,,,,24.0,,,,,,,,,,,,,,896,6272,
4114,28,Part_0252,0.06,3,Part,,,,,33.0,,,,,,,,,,,,,,896,8032,
4115,28,Part_0356,0.06,3,Part,,,,,35.0,,,,,,,,,,,,,,896,11360,
4116,28,Part_0137,0.07,3,Part,,,,,35.0,,,,,,,,,,,,,,896,4352,
4117,28,Part_0146,0.07,3,Part,,,,,51.0,,,,,,,,,,,,,,896,4640,
4118,28,Part_0164,0.07,3,Part,,,,,55.0,,,,,,,,,,,,,,896,5216,
4119,28,Part_0183,0.07,3,Part,,,,,39.0,,,,,,,,,,,,,,896,5824,
4120,28,Part_0241,0.07,3,Part,,,,,29.0,,,,,,,,,,,,,,896,7680,
4121,28,Part_0320,0.07,3,Part,,,,,29.0,,,,,,,,,,,,,,896,10208,
4122,28,Part_0330,0.07,3,Part,,,,,28.0,,,,,,,,,,,,,,896,10528,
4123,28,Part_0018,0.08,3,Part,,,,,25.0,,,,,,,,,,,,,,896,512,
4124,28,Part_0175,0.08,3,Part,,,,,33.0,,,,,,,,,,,,,,896,5568,
4125,28,Part_0274,0.08,3,Part,,,,,41.0,,,,,,,,,,,,,,896,8736,
4126,28,Part_0306,0.08,3,Part,,,,,23.0,,,,,,,,,,,,,,896,9760,
4127,28,Part_0366,0.08,3,Part,,,,,28.0,,,,,,,,,,,,,,896,11680,
4128,28,Part_0396,0.08,3,Part,,,,,53.0,,,,,,,,,,,,,,896,12640,
4129,28,Part_0168,0.09,3,Part,,,,,23.0,,,,,,,,,,,,,,896,5344,
4130,28,Part_0180,0.09,3,Part,,,,,35.0,,,,,,,,,,,,,,896,5728,
4131,28,Part_0305,0.09,3,Part,,,,,36.0,,,,,,,,,,,,,,896,9728,
4132,28,Part_0345,0.09,3,Part,,,,,49.0,,,,,,,,,,,,,,896,11008,
4133,28,Part_0004,0.1,3,Part,,,,,28.0,,,,,,,,,,,,,,896,32,
4134,28,Part_0117,0.1,3,Part,,,,,38.0,,,,,,,,,,,,,,896,3712,
4135,28,Part_0157,0.1,3,Part,,,,,32.0,,,,,,,,,,,,,,896,4992,
4136,28,Part_0169,0.1,3,Part,,,,,38.0,,,,,,,,,,,,,,896,5376,
4137,28,Part_0199,0.1,3,Part,,,,,29.0,,,,,,,,,,,,,,896,6336,
4138,28,Part_0220,0.1,3,Part,,,,,32.0,,,,,,,,,,,,,,896,7008,
4139,28,Part_0340,0.1,3,Part,,,,,45.0,,,,,,,,,,,,,,896,10848,
4140,28,Part_0105,0.11,3,Part,,,,,35.0,,,,,,,,,,,,,,896,3328,
4141,28,Part_0162,0.11,3,Part,,,,,29.0,,,,,,,,,,,,,,896,5152,
4142,28,Part_0211,0.11,3,Part,,,,,41.0,,,,,,,,,,,,,,896,6720,
4143,28,Part_0239,0.11,3,Part,,,,,33.0,,,,,,,,,,,,,,896,7616,
4144,28,Part_0270,0.11,3,Part,,,,,50.0,,,,,,,,,,,,,,896,8608,
4145,28,Part_0043,0.12,3,Part,,,,,28.0,,,,,,,,,,,,,,896,1312,
4146,28,Part_0056,0.12,3,Part,,,,,35.0,,,,,,,,,,,,,,896,1728,
4147,28,Part_0246,0.12,3,Part,,,,,32.0,,,,,,,,,,,,,,896,7840,
4148,28,Part_0258,0.12,3,Part,,,,,36.0,,,,,,,,,,,,,,896,8224,
4149,28,Part_0003,0.13,6,Part,,,,,36.0,,,,,,,,,,,,,,288,1424,
4150,28,Part_0044,0.13,3,Part,,,,,29.0,,,,,,,,,,,,,,896,1344,
4151,28,Part_0049,0.13,3,Part,,,,,21.0,,,,,,,,,,,,,,896,1504,
4152,28,Part_0052,0.13,3,Part,,,,,24.0,,,,,,,,,,,,,,896,1600,
4153,28,Part_0109,0.13,3,Part,,,,,25.0,,,,,,,,,,,,,,896,3456,
4154,28,Part_0111,0.13,3,Part,,,,,24.0,,,,,,,,,,,,,,896,3520,
4155,28,Part_0138,0.13,3,Part,,,,,52.0,,,,,,,,,,,,,,896,4384,
4156,28,Part_0153,0.13,3,Part,,,,,48.0,,,,,,,,,,,,,,896,4864,
4157,28,Part_0159,0.13,3,Part,,,,,31.0,,,,,,,,,,,,,,896,5056,
4158,28,Part_0193,0.13,3,Part,,,,,41.0,,,,,,,,,,,,,,896,6144,
4159,28,Part_0206,0.13,3,Part,,,,,24.0,,,,,,,,,,,,,,896,6560,
4160,28,Part_0245,0.13,3,Part,,,,,40.0,,,,,,,,,,,,,,896,7808,
4161,28,Part_0323,0.13,3,Part,,,,,25.0,,,,,,,,,,,,,,896,10304,
4162,28,Part_0355,0.13,3,Part,,,,,30.0,,,,,,,,,,,,,,896,11328,
4163,28,Part_0097,0.14,3,Part,,,,,40.0,,,,,,,,,,,,,,896,3072,
4164,28,Part_0116,0.14,3,Part,,,,,37.0,,,,,,,,,,,,,,896,3680,
